licenseId,name,isOsiApproved,isDeprecatedLicenseId,risk_level,is_safe,risk_explanation_ar
EFL-1.0,Eiffel Forum License v1.0,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
EFL-2.0,Eiffel Forum License v2.0,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
EPL-1.0,Eclipse Public License 1.0,True,False,MODERATE,0,ترخيص ضعيف النسخ (Weak Copyleft) – مسموح بس يحتاج مراجعة ديناميكية/ستاتيك لينك
EPL-2.0,Eclipse Public License 2.0,True,False,MODERATE,0,ترخيص ضعيف النسخ (Weak Copyleft) – مسموح بس يحتاج مراجعة ديناميكية/ستاتيك لينك
EUDatagrid,EU DataGrid Software License,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
Entessa,Entessa Public License v1.0,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
Fair,Fair License,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
Frameworx-1.0,Frameworx Open License 1.0,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
ICU,ICU License,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
IPA,IPA Font License,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
IPL-1.0,IBM Public License v1.0,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
Intel,Intel Open Source License,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
Jam,Jam License,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
LGPL-2.0-only,GNU Library General Public License v2 only,True,False,MODERATE,0,ترخيص ضعيف النسخ (Weak Copyleft) – مسموح بس يحتاج مراجعة ديناميكية/ستاتيك لينك
LGPL-2.0-or-later,GNU Library General Public License v2 or later,True,False,MODERATE,0,ترخيص ضعيف النسخ (Weak Copyleft) – مسموح بس يحتاج مراجعة ديناميكية/ستاتيك لينك
LGPL-2.1-only,GNU Lesser General Public License v2.1 only,True,False,MODERATE,0,ترخيص ضعيف النسخ (Weak Copyleft) – مسموح بس يحتاج مراجعة ديناميكية/ستاتيك لينك
LGPL-2.1-or-later,GNU Lesser General Public License v2.1 or later,True,False,MODERATE,0,ترخيص ضعيف النسخ (Weak Copyleft) – مسموح بس يحتاج مراجعة ديناميكية/ستاتيك لينك
LGPL-3.0-only,GNU Lesser General Public License v3.0 only,True,False,MODERATE,0,ترخيص ضعيف النسخ (Weak Copyleft) – مسموح بس يحتاج مراجعة ديناميكية/ستاتيك لينك
LGPL-3.0-or-later,GNU Lesser General Public License v3.0 or later,True,False,MODERATE,0,ترخيص ضعيف النسخ (Weak Copyleft) – مسموح بس يحتاج مراجعة ديناميكية/ستاتيك لينك
LGPLLR,Lesser General Public License For Linguistic Resources,False,False,MODERATE,0,ترخيص ضعيف النسخ (Weak Copyleft) – مسموح بس يحتاج مراجعة ديناميكية/ستاتيك لينك
LPL-1.0,Lucent Public License Version 1.0,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
LPL-1.02,Lucent Public License v1.02,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
LPPL-1.3c,LaTeX Project Public License v1.3c,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
LiLiQ-R-1.1,Licence Libre du Québec – Réciprocité version 1.1,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
LiLiQ-Rplus-1.1,Licence Libre du Québec – Réciprocité forte version 1.1,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
MPL-1.0,Mozilla Public License 1.0,True,False,MODERATE,0,ترخيص ضعيف النسخ (Weak Copyleft) – مسموح بس يحتاج مراجعة ديناميكية/ستاتيك لينك
MPL-1.1,Mozilla Public License 1.1,True,False,MODERATE,0,ترخيص ضعيف النسخ (Weak Copyleft) – مسموح بس يحتاج مراجعة ديناميكية/ستاتيك لينك
MPL-2.0,Mozilla Public License 2.0,True,False,MODERATE,0,ترخيص ضعيف النسخ (Weak Copyleft) – مسموح بس يحتاج مراجعة ديناميكية/ستاتيك لينك
MPL-2.0-no-copyleft-exception,Mozilla Public License 2.0 (no copyleft exception),True,False,MODERATE,0,ترخيص ضعيف النسخ (Weak Copyleft) – مسموح بس يحتاج مراجعة ديناميكية/ستاتيك لينك
MS-PL,Microsoft Public License,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
MS-RL,Microsoft Reciprocal License,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
MirOS,The MirOS Licence,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
Motosoto,Motosoto License,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
Multics,Multics License,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
NASA-1.3,NASA Open Source Agreement 1.3,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
NCSA,University of Illinois/NCSA Open Source License,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
NPOSL-3.0,Non-Profit Open Software License 3.0,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
NTP,NTP License,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
Naumen,Naumen Public License,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
Nokia,Nokia Open Source License,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
OCLC-2.0,OCLC Research Public License 2.0,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
OGTSL,Open Group Test Suite License,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
OLDAP-2.8,Open LDAP Public License v2.8,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
OLFL-1.3,Open Logistics Foundation License Version 1.3,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
OSET-PL-2.1,OSET Public License version 2.1,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
OSL-1.0,Open Software License 1.0,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
OSL-2.0,Open Software License 2.0,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
OSL-2.1,Open Software License 2.1,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
OSL-3.0,Open Software License 3.0,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
PHP-3.0,PHP License v3.0,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
PHP-3.01,PHP License v3.01,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
Python-2.0,Python License 2.0,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
QPL-1.0,Q Public License 1.0,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
RPL-1.1,Reciprocal Public License 1.1,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
RPL-1.5,Reciprocal Public License 1.5,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
RPSL-1.0,RealNetworks Public Source License v1.0,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
RSCPL,Ricoh Source Code Public License,True,False,MODERATE,0,ترخيص ضعيف النسخ (Weak Copyleft) – مسموح بس يحتاج مراجعة ديناميكية/ستاتيك لينك
SISSL,Sun Industry Standards Source License v1.1,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
SPL-1.0,Sun Public License v1.0,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
SimPL-2.0,Simple Public License 2.0,True,False,MODERATE,0,ترخيص ضعيف النسخ (Weak Copyleft) – مسموح بس يحتاج مراجعة ديناميكية/ستاتيك لينك
Sleepycat,Sleepycat License,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
UCL-1.0,Upstream Compatibility License v1.0,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
Unicode-3.0,Unicode License v3,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
Unicode-DFS-2016,Unicode License Agreement - Data Files and Software (2016),True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
VSL-1.0,Vovida Software License v1.0,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
W3C,W3C Software Notice and License (2002-12-31),True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
W3C-20150513,W3C Software Notice and Document License (2015-05-13),True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
Watcom-1.0,Sybase Open Watcom Public License 1.0,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
WordNet,WordNet License,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
Xnet,X.Net License,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
ZPL-2.0,Zope Public License 2.0,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
ZPL-2.1,Zope Public License 2.1,True,False,MODERATE,0,ترخيص معتمد من OSI لكن غير شائع – يحتاج مراجعة قانونية قبل الاستخدام
mplus,mplus Font License,False,False,MODERATE,0,ترخيص ضعيف النسخ (Weak Copyleft) – مسموح بس يحتاج مراجعة ديناميكية/ستاتيك لينك
AGPL-1.0-only,Affero General Public License v1.0 only,False,False,RESTRICTED,0,ترخيص نسخ قوي (Strong Copyleft) – يُلزمك بفتح كود مشروعك كاملاً لو وزّعته
AGPL-1.0-or-later,Affero General Public License v1.0 or later,False,False,RESTRICTED,0,ترخيص نسخ قوي (Strong Copyleft) – يُلزمك بفتح كود مشروعك كاملاً لو وزّعته
AGPL-3.0-only,GNU Affero General Public License v3.0 only,True,False,RESTRICTED,0,ترخيص نسخ قوي (Strong Copyleft) – يُلزمك بفتح كود مشروعك كاملاً لو وزّعته
AGPL-3.0-or-later,GNU Affero General Public License v3.0 or later,True,False,RESTRICTED,0,ترخيص نسخ قوي (Strong Copyleft) – يُلزمك بفتح كود مشروعك كاملاً لو وزّعته
CNRI-Python-GPL-Compatible,CNRI Python Open Source GPL Compatible License Agreement,False,False,RESTRICTED,0,ترخيص نسخ قوي (Strong Copyleft) – يُلزمك بفتح كود مشروعك كاملاً لو وزّعته
GPL-1.0-only,GNU General Public License v1.0 only,False,False,RESTRICTED,0,ترخيص نسخ قوي (Strong Copyleft) – يُلزمك بفتح كود مشروعك كاملاً لو وزّعته
GPL-1.0-or-later,GNU General Public License v1.0 or later,False,False,RESTRICTED,0,ترخيص نسخ قوي (Strong Copyleft) – يُلزمك بفتح كود مشروعك كاملاً لو وزّعته
GPL-2.0-only,GNU General Public License v2.0 only,True,False,RESTRICTED,0,ترخيص نسخ قوي (Strong Copyleft) – يُلزمك بفتح كود مشروعك كاملاً لو وزّعته
GPL-2.0-or-later,GNU General Public License v2.0 or later,True,False,RESTRICTED,0,ترخيص نسخ قوي (Strong Copyleft) – يُلزمك بفتح كود مشروعك كاملاً لو وزّعته
GPL-3.0-only,GNU General Public License v3.0 only,True,False,RESTRICTED,0,ترخيص نسخ قوي (Strong Copyleft) – يُلزمك بفتح كود مشروعك كاملاً لو وزّعته
GPL-3.0-or-later,GNU General Public License v3.0 or later,True,False,RESTRICTED,0,ترخيص نسخ قوي (Strong Copyleft) – يُلزمك بفتح كود مشروعك كاملاً لو وزّعته
NGPL,Nethack General Public License,True,False,RESTRICTED,0,ترخيص نسخ قوي (Strong Copyleft) – يُلزمك بفتح كود مشروعك كاملاً لو وزّعته
SMAIL-GPL,SMAIL General Public License,False,False,RESTRICTED,0,ترخيص نسخ قوي (Strong Copyleft) – يُلزمك بفتح كود مشروعك كاملاً لو وزّعته
0BSD,BSD Zero Clause License,True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
AML,Apple MIT License,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
AMPAS,Academy of Motion Picture Arts and Sciences BSD,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
Apache-1.0,Apache License 1.0,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
Apache-1.1,Apache License 1.1,True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
Apache-2.0,Apache License 2.0,True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-1-Clause,BSD 1-Clause License,True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-2-Clause,"BSD 2-Clause ""Simplified"" License",True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-2-Clause-Darwin,BSD 2-Clause - Ian Darwin variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-2-Clause-Patent,BSD-2-Clause Plus Patent License,True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-2-Clause-Views,BSD 2-Clause with views sentence,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-2-Clause-first-lines,BSD 2-Clause - first lines requirement,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-2-Clause-pkgconf-disclaimer,BSD 2-Clause pkgconf disclaimer variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-3-Clause,"BSD 3-Clause ""New"" or ""Revised"" License",True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-3-Clause-Attribution,BSD with attribution,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-3-Clause-Clear,BSD 3-Clause Clear License,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-3-Clause-HP,Hewlett-Packard BSD variant license,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-3-Clause-LBNL,Lawrence Berkeley National Labs BSD variant license,True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-3-Clause-Modification,BSD 3-Clause Modification,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-3-Clause-No-Military-License,BSD 3-Clause No Military License,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-3-Clause-No-Nuclear-License,BSD 3-Clause No Nuclear License,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-3-Clause-No-Nuclear-License-2014,BSD 3-Clause No Nuclear License 2014,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-3-Clause-No-Nuclear-Warranty,BSD 3-Clause No Nuclear Warranty,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-3-Clause-Open-MPI,BSD 3-Clause Open MPI variant,True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-3-Clause-Sun,BSD 3-Clause Sun Microsystems,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-3-Clause-Tso,BSD 3-Clause Tso variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-3-Clause-acpica,BSD 3-Clause acpica variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-3-Clause-flex,BSD 3-Clause Flex variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-4-Clause,"BSD 4-Clause ""Original"" or ""Old"" License",False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-4-Clause-Shortened,BSD 4 Clause Shortened,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-4-Clause-UC,BSD-4-Clause (University of California-Specific),False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-4.3RENO,BSD 4.3 RENO License,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-4.3TAHOE,BSD 4.3 TAHOE License,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-Advertising-Acknowledgement,BSD Advertising Acknowledgement License,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-Attribution-HPND-disclaimer,BSD with Attribution and HPND disclaimer,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-Inferno-Nettverk,BSD-Inferno-Nettverk,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-Mark-Modifications,BSD Mark Modifications License,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-Protection,BSD Protection License,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-Source-Code,BSD Source Code Attribution,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-Source-beginning-file,BSD Source Code Attribution - beginning of file variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-Systemics,Systemics BSD variant license,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSD-Systemics-W3Works,Systemics W3Works BSD variant license,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
BSL-1.0,Boost Software License 1.0,True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
CC0-1.0,Creative Commons Zero v1.0 Universal,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
CDLA-Permissive-1.0,Community Data License Agreement Permissive 1.0,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
CDLA-Permissive-2.0,Community Data License Agreement Permissive 2.0,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
CERN-OHL-P-2.0,CERN Open Hardware Licence Version 2 - Permissive,True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
ESA-PL-permissive-2.4,European Space Agency Public License – v2.4 – Permissive (Type 3),False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
EUPL-1.0,European Union Public License 1.0,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
EUPL-1.1,European Union Public License 1.1,True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
EUPL-1.2,European Union Public License 1.2,True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
FSFAP,FSF All Permissive License,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
FSFAP-no-warranty-disclaimer,FSF All Permissive License (without Warranty),False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
FSFUL,FSF Unlimited License,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
FSFULLR,FSF Unlimited License (with License Retention),False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
FSFULLRSD,FSF Unlimited License (with License Retention and Short Disclaimer),False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
FSFULLRWD,FSF Unlimited License (With License Retention and Warranty Disclaimer),False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
FSL-1.1-MIT,"Functional Source License, Version 1.1, MIT Future License",False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
FreeBSD-DOC,FreeBSD Documentation License,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
HPND,Historical Permission Notice and Disclaimer,True,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
HPND-DEC,Historical Permission Notice and Disclaimer - DEC variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
HPND-Fenneberg-Livingston,Historical Permission Notice and Disclaimer - Fenneberg-Livingston variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
HPND-INRIA-IMAG,Historical Permission Notice and Disclaimer    - INRIA-IMAG variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
HPND-Intel,Historical Permission Notice and Disclaimer - Intel variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
HPND-Kevlin-Henney,Historical Permission Notice and Disclaimer - Kevlin Henney variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
HPND-MIT-disclaimer,Historical Permission Notice and Disclaimer with MIT disclaimer,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
HPND-Markus-Kuhn,Historical Permission Notice and Disclaimer - Markus Kuhn variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
HPND-Netrek,Historical Permission Notice and Disclaimer - Netrek variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
HPND-Pbmplus,Historical Permission Notice and Disclaimer - Pbmplus variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
HPND-SMC,Historical Permission Notice and Disclaimer - SMC variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
HPND-UC,Historical Permission Notice and Disclaimer - University of California variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
HPND-UC-export-US,"Historical Permission Notice and Disclaimer - University of California, US export warning",False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
HPND-doc,Historical Permission Notice and Disclaimer - documentation variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
HPND-doc-sell,Historical Permission Notice and Disclaimer - documentation sell variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
HPND-export2-US,HPND with US Government export control and 2 disclaimers,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
HPND-merchantability-variant,Historical Permission Notice and Disclaimer - merchantability variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
HPND-sell-MIT-disclaimer-xserver,Historical Permission Notice and Disclaimer - sell xserver variant with MIT disclaimer,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
HPND-sell-regexpr,Historical Permission Notice and Disclaimer - sell regexpr variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
HPND-sell-variant,Historical Permission Notice and Disclaimer - sell variant,False,False,SAFE,1,ترخيص مفتوح تمامًا (Permissive) – آمن 100% في المشاريع التجارية والمغلقة
